file,offset,japanese_text,english_text,confidence,source_section,priority
romfs/fe/tuto_007.rtz,0x3D06,"樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ븰덲䎣これは@16{$336600}クリティカルトリガー{$}といって、
アイコンの<|効果|こうか",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D08,"弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ븰덲䎣これは@16{$336600}クリティカルトリガー{$}といって、
アイコンの<|効果|こうか|",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D0A,"渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ븰덲䎣これは@16{$336600}クリティカルトリガー{$}といって、
アイコンの<|効果|こうか|>",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D0C,"笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ븰덲䎣これは@16{$336600}クリティカルトリガー{$}といって、
アイコンの<|効果|こうか|>が",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D76,@16{$336600}クリティカルトリガー{$}といって、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D78,16{$336600}クリティカルトリガー{$}といって、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D7A,"6{$336600}クリティカルトリガー{$}といって、
ア",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D7C,"{$336600}クリティカルトリガー{$}といって、
アイ",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D7E,"$336600}クリティカルトリガー{$}といって、
アイコ",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D80,"336600}クリティカルトリガー{$}といって、
アイコン",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D8A,0}クリティカルトリガー{$}といって、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D8C,}クリティカルトリガー{$}といって、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D8E,"クリティカルトリガー{$}といって、
ア",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D90,"リティカルトリガー{$}といって、
アイ",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D92,"ティカルトリガー{$}といって、
アイコ",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D94,"ィカルトリガー{$}といって、
アイコン",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3D9E,ガー{$}といって、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DA0,ー{$}といって、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DA2,"{$}といって、
ア",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DA4,"$}といって、
アイ",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DA6,"}といって、
アイコ",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DA8,"といって、
アイコン",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DAA,"いって、
アイコンの",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DAC,"って、
アイコンの<",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DAE,"て、
アイコンの<|",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DB0,"、
アイコンの<|効",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DE0,|はつどう|>するの。ｱꐽ笘␀㌀㌀㘀㘀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DE2,はつどう|>するの。,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DE4,つどう|>するの。ｱ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DE6,どう|>するの。ｱꐽ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DE8,う|>するの。ｱꐽ笘,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DEA,|>するの。ｱꐽ笘␀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DEC,>するの。ｱꐽ笘␀㌀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DEE,するの。ｱꐽ笘␀㌀㌀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DF0,るの。ｱꐽ笘␀㌀㌀㘀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DF2,の。ｱꐽ笘␀㌀㌀㘀㘀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DF4,。ｱꐽ笘␀㌀㌀㘀㘀　　紀휀뤰夰謰笰␀紀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DF6,ｱꐽ笘␀㌀㌀㘀㘀　　紀휀뤰夰謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女 ディアン霧꥙㰸簀쨀籎䐀縰簰㸀Ā,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DF8,ꐽ笘␀㌀㌀㘀㘀　　紀휀뤰夰謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女 ディアン霧꥙㰸簀쨀籎䐀縰簰㸀Ā䈰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DFC,␀㌀㌀㘀㘀　　紀휀뤰夰謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3DFE,㌀㌀㘀㘀　　紀휀뤰夰謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E00,㌀㘀㘀　　紀휀뤰夰謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E02,㘀㘀　　紀휀뤰夰謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女 デ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E04,㘀　　紀휀뤰夰謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女 ディ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E06,紀휀뤰夰謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女 ディア,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E08,紀휀뤰夰謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女 ディアン,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E0A,紀휀뤰夰謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女 ディアン霧,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E0C,휀뤰夰謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女 ディアン霧꥙,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E10,뤰夰謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E12,夰謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E14,謰笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E16,笰␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女 デ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E18,␀紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女 ディ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E1A,紀匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女 ディア,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E1C,匀栰欰樰謰洰Ȱ븰販ન萌芽の乙女 ディアン,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E1E,栰欰樰謰洰Ȱ븰販ન萌芽の乙女 ディアン霧,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E20,欰樰謰洰Ȱ븰販ન萌芽の乙女 ディアン霧꥙,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E24,謰洰Ȱ븰販ન萌芽の乙,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E26,洰Ȱ븰販ન萌芽の乙女,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E28,Ȱ븰販ન萌芽の乙女,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E2A,븰販ન萌芽の乙女 デ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E2C,販ન萌芽の乙女 ディ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E2E,ન萌芽の乙女 ディア,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E30,萌芽の乙女 ディアン,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E32,芽の乙女 ディアン霧,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E34,の乙女 ディアン霧꥙,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E74,ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E76,漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E78,İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E7A,ਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$3,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E7C,㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$33,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E7E,簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E80,섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$3366,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E82,籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$33660,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E84,輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E86,弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600},,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E88,地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E8A,簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E8C,㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E9C,蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3E9E,訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3EA0,㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3EB0,䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3EB2,儰椰İ渰ಔ䲪<|今回|こんかい|>は、{,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3EB4,椰İ渰ಔ䲪<|今回|こんかい|>は、{$,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3EC4,回|こんかい|>は、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3EC6,|こんかい|>は、{,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3EC8,こんかい|>は、{$,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3ECA,んかい|>は、{$3,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3ECC,かい|>は、{$33,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3ECE,い|>は、{$336,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3ED0,|>は、{$336600}<|私|わたし,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3ED2,>は、{$336600}<|私|わたし|,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3ED4,は、{$336600}<|私|わたし|>,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3ED6,、{$336600}<|私|わたし|>の,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F06,"ードを{$}、
{$",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F08,"ドを{$}、
{$3",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F0A,"を{$}、
{$336600}Ａボタンで",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F0C,"{$}、
{$336600}Ａボタンで<",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F0E,"$}、
{$336600}Ａボタンで<|",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F10,"}、
{$336600}Ａボタンで<|選",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F12,"、
{$336600}Ａボタンで<|選択",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F3A,|せんたく|>{$}してね。ꬻꐰ윰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F3C,せんたく|>{$}してね。ꬻꐰ윰אּ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F3E,んたく|>{$}してね。ꬻꐰ윰אּꨰ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F40,たく|>{$}してね。ꬻꐰ윰אּꨰ혰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F44,|>{$}してね。,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F46,>{$}してね。ꬻ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F48,{$}してね。ꬻ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F4A,$}してね。ꬻꐰ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F4C,}してね。ꬻꐰ윰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F4E,してね。ꬻꐰ윰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F50,てね。ꬻꐰ윰אּ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F8E,"タックすると、
{$",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F90,"ックすると、
{$3",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F92,"クすると、
{$33",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F94,"すると、
{$336",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F96,"ると、
{$3366",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F98,"と、
{$336600}<|相手|あいて",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3F9A,"、
{$336600}<|相手|あいて|",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FD6,|へ|>らす{$}ことができて鳉꿢㰬簀䴀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FD8,へ|>らす{$}ことができて鳉꿢㰬簀䴀ᝒ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FDA,|>らす{$}ことができて鳉꿢㰬簀䴀ᝒ籒,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FDC,>らす{$}ことができて鳉꿢㰬簀䴀ᝒ籒尀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FDE,らす{$}ことができて鳉꿢㰬簀䴀ᝒ籒尀錰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FE0,す{$}ことができて鳉꿢㰬簀䴀ᝒ籒尀錰谰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FE2,{$}ことができて鳉,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FE4,$}ことができて鳉꿢,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FE6,}ことができて鳉꿢㰬,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FE8,ことができて鳉꿢㰬簀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FEA,とができて鳉꿢㰬簀䴀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FEC,ができて鳉꿢㰬簀䴀ᝒ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FEE,できて鳉꿢㰬簀䴀ᝒ籒,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FF0,きて鳉꿢㰬簀䴀ᝒ籒尀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x3FF2,て鳉꿢㰬簀䴀ᝒ籒尀錰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4070,<|時|とき|>は、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4072,|時|とき|>は、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4074,"時|とき|>は、
{",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4076,"|とき|>は、
{$",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4078,"とき|>は、
{$3",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x407A,"き|>は、
{$33",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x407C,"|>は、
{$336600}『ドライブチ",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x407E,">は、
{$336600}『ドライブチェ",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4080,"は、
{$336600}『ドライブチェッ",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4082,"、
{$336600}『ドライブチェック",,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40B4,|おこな|>われる{$}よ。낌笢␀㌀㌀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40B6,おこな|>われる{$}よ。낌笢␀㌀㌀㘀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40B8,こな|>われる{$}よ。낌笢␀㌀㌀㘀㘀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40BA,な|>われる{$}よ。낌笢␀㌀㌀㘀㘀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40BC,|>われる{$}よ。,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40BE,>われる{$}よ。,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40C0,われる{$}よ。낌,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40C2,れる{$}よ。낌笢,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40C4,る{$}よ。낌笢␀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40C6,{$}よ。낌笢␀㌀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40C8,$}よ。낌笢␀㌀㌀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40CA,}よ。낌笢␀㌀㌀㘀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40CC,よ。낌笢␀㌀㌀㘀㘀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x40CE,。낌笢␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰鈰㰰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x41E2,ージ２{$}だから、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x41E4,ジ２{$}だから、{,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x41E6,２{$}だから、{$,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x41E8,{$}だから、{$3,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x41EA,$}だから、{$33,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x41EC,}だから、{$336,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x41EE,だから、{$3366,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x41F0,から、{$33660,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x41F2,ら、{$336600}２<|枚|まい|>,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x41F4,、{$336600}２<|枚|まい|>{,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4210,|まい|>{$}めくるね。噡뼅堏茰䈰ሰ㳿,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4212,まい|>{$}めくるね。噡뼅堏茰䈰ሰ㳿簀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4214,い|>{$}めくるね。噡뼅堏茰䈰ሰ㳿簀騀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4216,|>{$}めくるね。,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4218,>{$}めくるね。噡,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x421A,{$}めくるね。噡뼅,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x421C,$}めくるね。噡뼅堏,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x421E,}めくるね。噡뼅堏茰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4220,めくるね。噡뼅堏茰䈰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4222,くるね。噡뼅堏茰䈰ሰ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4224,るね。噡뼅堏茰䈰ሰ㳿,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4226,ね。噡뼅堏茰䈰ሰ㳿簀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4228,。噡뼅堏茰䈰ሰ㳿簀騀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x433A,|えら|>びましょ。,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x433C,えら|>びましょ。佐,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x433E,ら|>びましょ。佐쪓,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4340,|>びましょ。佐쪓匧,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4342,>びましょ。佐쪓匧渰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4344,びましょ。佐쪓匧渰ꬰ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4346,ましょ。佐쪓匧渰ꬰﰰ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x4348,しょ。佐쪓匧渰ꬰﰰ줰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x434A,ょ。佐쪓匧渰ꬰﰰ줰漰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x434C,。佐쪓匧渰ꬰﰰ줰漰笰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x43CA,ットじゃなかったか。,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x43CC,トじゃなかったか。䁘,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x43CE,じゃなかったか。䁘튻,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x43D0,ゃなかったか。䁘튻텇,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x43D2,なかったか。䁘튻텇,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x43D4,かったか。䁘튻텇ﰰ,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x43D6,ったか。䁘튻텇ﰰ䰰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x43D8,たか。䁘튻텇ﰰ䰰휰,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x43DA,か。䁘튻텇ﰰ䰰휰뤰唰谰謰渰漰笰␀㌀㌀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x43DC,。䁘튻텇ﰰ䰰휰뤰唰谰謰渰漰笰␀㌀㌀㘀,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x43EA,휰뤰唰谰謰渰漰笰␀㌀㌀㘀㘀　　紀혀ﰰ뤰젰地昰䐰謰笰␀紀਀笀␀㌀㌀㘀㘀　　紀㰀簀錀粕䈀䐰怰簰㸀怀儰笰␀紀怀䬰褰㰰簀ᜀ籬䴀簰㸀鈀搰儰昰Ȱ笰꾔㻕それからさっき<|説明|せつめい|>した<|通|とお|>り、,,0.50,file_end,LOW
romfs/fe/tuto_007.rtz,0x43EC,뤰唰谰謰渰漰笰␀㌀㌀㘀㘀　　紀혀ﰰ뤰젰地昰䐰謰笰␀紀਀笀␀㌀㌀㘀㘀　　紀㰀簀錀粕䈀䐰怰簰㸀怀儰笰␀紀怀䬰褰㰰簀ᜀ籬䴀簰㸀鈀搰儰昰Ȱ笰꾔㻕それからさっき<|説明|せつめい|>した<|通|とお|>り、パ,,0.50,file_end,LOW
